x,y,z,Unnamed: 3
282.792847,283.571198,1029.468018,
282.893616,281.72699,1119.812134,
283.629913,280.547272,1215.350098,
284.068695,278.740814,1315.415039,
283.394867,278.905853,1409.420288,
280.520935,373.064972,1.933911,
278.274292,372.663422,96.03392,
277.260345,374.464111,189.082382,
275.682312,373.88858,284.482941,
275.958008,373.76059,380.046234,
278.657379,374.500275,473.829529,
279.238647,375.250183,567.742126,
278.623199,375.161194,658.664917,
279.064667,376.420074,749.332458,
279.042633,377.118958,841.653809,
279.754395,378.423981,934.472046,
280.559784,376.863281,1026.690186,
280.87915,374.060608,1118.569702,
282.246674,373.082153,1214.385864,
282.846558,372.637085,1314.905396,
282.283173,373.739471,1410.891602,
278.201813,466.121826,1.246131,
278.138977,466.913086,97.372238,
278.029205,467.448334,190.146271,
277.834625,467.972107,283.574951,
277.95224,467.209167,380.217682,
280.309906,467.039459,474.564575,
279.468506,466.146362,566.63147,
277.940613,466.367798,660.195862,
278.686371,469.027954,751.599548,
277.320129,470.025787,841.996216,
278.072876,468.888336,934.317871,
279.560883,466.80011,1023.874756,
280.590759,465.509918,1116.824219,
281.1203,465.80426,1214.100708,
280.680267,466.282776,1315.171509,
279.990692,465.521759,1410.893921,
274.678223,561.222717,3.334712,
275.387634,562.423523,96.893723,
277.109802,561.808594,190.50502,
277.384399,563.65625,284.492584,
278.187653,564.367432,379.064484,
280.748657,562.261902,473.391663,
279.507538,561.085938,566.163391,
278.063416,560.629639,660.840149,
277.338593,559.920532,752.516296,
278.169922,559.930359,841.481384,
278.866669,557.46405,931.134094,
279.905121,555.515137,1023.167664,
280.033844,557.038391,1118.296387,
280.105255,559.040466,1215.882568,
279.465088,560.498596,1315.068604,
277.650238,560.55011,1410.486816,
275.188965,654.430847,3.8646,
275.052704,655.656921,98.614075,
276.664032,660.146973,192.494049,
276.296875,663.210693,287.277557,
277.615173,664.015198,377.872223,
280.33728,661.794312,470.926605,
279.330139,660.072021,565.087341,
278.438812,657.996826,659.355225,
278.915894,657.020142,752.235962,
279.150757,655.889832,839.955811,
278.256378,653.665344,928.853027,
278.195709,652.446838,1022.815979,
279.166504,651.351929,1118.864014,
280.183502,651.240234,1216.869995,
278.7034,652.548828,1316.878784,
276.503632,654.645142,1410.758423,
275.972687,752.111511,2.868375,
275.782562,752.992615,102.453072,
277.39444,756.756836,197.050735,
276.410553,759.149902,288.48053,
277.326935,759.860596,377.525665,
278.722198,759.265198,469.374542,
277.973022,757.208313,563.021301,
278.75943,754.941284,657.028748,
280.010925,752.615967,750.936523,
279.76532,750.303284,837.939392,
278.387238,749.322815,927.271301,
278.085266,748.02063,1021.49353,
278.102966,747.738892,1118.425293,
278.882599,748.588135,1217.861816,
277.564301,750.645569,1318.982178,
275.876007,752.244019,1412.017944,
275.08728,849.814758,4.194169,
275.43869,850.532837,103.015724,
276.749237,850.001831,199.199646,
276.00885,851.872314,290.283234,
277.731354,851.781982,377.069366,
278.482483,850.287903,467.286133,
277.489838,848.273071,561.019714,
277.768555,848.169434,656.076904,
279.594696,845.896667,747.526245,
279.755127,843.0224,836.7453,
278.17334,842.641418,927.015503,
278.594208,843.018066,1021.17926,
279.204102,843.907227,1119.094116,
277.400696,845.363892,1219.568115,
276.795441,846.868103,1321.039062,
275.726715,847.682861,1412.413818,
275.951721,942.925354,5.400022,
275.914337,942.461548,102.512154,
276.945618,943.389526,199.945786,
277.153107,942.892944,290.04425,
278.684418,943.978821,377.672638,
277.054291,946.549194,466.968903,
277.3255,946.129517,560.051758,
278.822266,943.326172,654.196838,
279.529022,939.600281,743.901306,
279.657349,936.487427,834.71637,
277.79007,936.02301,927.428101,
277.694458,937.777954,1022.85437,
278.825836,940.974548,1121.64624,
278.447418,943.545593,1220.642944,
277.32962,941.498413,1320.045166,
275.599792,941.344849,1414.693848,
276.534607,1038.049316,5.994176,
278.036743,1038.370117,102.116875,
278.782349,1036.640503,200.176178,
278.494659,1037.920044,290.880249,
279.207672,1038.708008,379.907288,
278.960815,1039.263428,468.116058,
280.955414,1037.913208,557.319397,
282.26474,1035.790283,651.384155,
283.541687,1035.10083,741.180298,
282.454865,1033.938965,833.21582,
279.45166,1033.514526,928.619995,
278.137177,1034.453491,1024.842896,
278.860382,1036.324707,1124.869263,
278.50415,1037.5896,1220.657959,
278.586334,1037.897949,1318.099976,
276.838043,1037.042114,1415.336548,
276.32785,1132.243164,7.315135,
277.854858,1132.427368,100.665962,
278.910339,1131.450317,198.98735,
278.904266,1129.30127,291.181183,
279.264252,1129.268555,379.66922,
281.503571,1128.496826,467.164215,
284.636169,1127.47644,556.234619,
286.077789,1126.932495,650.725403,
287.643829,1126.791748,742.282837,
285.709717,1129.154907,832.597168,
281.209259,1127.261108,927.067566,
278.956177,1126.884277,1026.286011,
278.280029,1127.927368,1125.842773,
278.145203,1129.887085,1222.889771,
278.365936,1131.982666,1318.692871,
277.338593,1132.270508,1415.119263,
277.24585,1223.036011,7.301352,
277.119446,1223.876343,101.566765,
278.726837,1223.075073,196.912537,
279.20285,1220.521484,289.212341,
279.9198,1218.734985,379.982849,
284.842926,1218.994019,465.969116,
287.062195,1218.585938,555.707031,
287.474823,1217.28186,649.066589,
288.596191,1217.012207,743.377869,
287.06488,1218.319824,834.696289,
284.026978,1221.356445,926.703796,
282.736633,1222.003784,1026.540771,
282.080353,1221.639038,1126.696655,
281.866608,1221.036621,1224.068604,
281.074646,1220.849487,1319.450439,
279.255127,1221.897095,1415.453979,
279.092224,1316.078369,9.046222,
278.801849,1315.253296,99.943802,
279.806305,1311.996826,194.533966,
279.755127,1309.87561,286.132935,
280.414795,1307.386963,378.710907,
284.591064,1308.315918,468.019012,
287.500793,1309.984497,554.830566,
288.243347,1311.134399,649.9646,
288.031189,1313.03064,744.121521,
286.575806,1313.881348,836.121338,
286.525879,1315.25647,929.869507,
285.850433,1316.965698,1026.2948,
284.589783,1315.238281,1124.936523,
284.557922,1313.607788,1222.63623,
282.757233,1313.061035,1320.047363,
280.287689,1314.483887,1417.522095,
279.245636,1405.296143,7.735823,
279.207672,1403.083252,97.861313,
279.186554,1402.682251,193.021988,
279.507172,1403.098267,285.630066,
282.619568,1402.787109,377.264648,
284.702759,1400.574219,468.718414,
285.712952,1403.843018,558.665771,
286.085663,1407.38208,650.972778,
285.920624,1406.608765,745.385559,
285.190948,1409.559326,838.022827,
285.772736,1410.797607,930.007385,
287.450287,1409.471313,1025.878418,
287.453705,1409.566895,1123.858398,
285.362274,1409.017456,1221.892456,
281.547607,1408.559692,1320.212036,
279.838531,1407.882324,1417.596069,
374.485626,1498.424683,4.147624,
374.32019,1497.016602,97.837143,
374.675171,1497.135498,193.245041,
373.313568,1495.136719,284.996338,
373.955017,1493.136963,378.451355,
375.285278,1494.723999,469.628723,
376.24353,1495.594604,561.974365,
376.994171,1497.158325,652.614502,
377.738678,1498.335938,746.85022,
377.039795,1500.169922,841.72876,
379.65451,0.217863,933.715698,
382.033813,1.19905,1028.027344,
381.713409,1.169512,1121.119751,
380.887054,1.398295,1218.805176,
378.776459,1.685974,1316.59021,
375.359039,0.10741,1412.992188,
376.189819,90.842087,2.388433,
375.44458,89.998024,97.272522,
375.006714,88.268913,191.223038,
374.365295,85.825699,282.526093,
374.292603,84.809608,378.785553,
376.318726,87.023315,472.187073,
377.864197,90.239876,563.765259,
378.50705,91.945724,654.085876,
377.154388,92.69043,747.258911,
377.159393,92.832039,842.914734,
378.853241,93.372841,935.08783,
379.011688,94.108772,1028.477905,
379.288605,95.522644,1121.695557,
379.918762,95.532135,1218.766846,
379.445618,94.521408,1315.77356,
377.762695,92.83812,1410.527466,
376.888702,183.848831,0.106157,
376.016022,181.539169,96.284538,
376.080292,180.797684,189.689957,
374.535217,179.515564,280.733246,
374.512268,180.99675,380.560547,
374.647461,183.65657,475.435699,
375.670319,184.718857,565.384644,
377.548767,185.815338,655.529663,
376.148315,188.099564,748.344116,
374.847778,187.786285,841.97229,
375.884247,185.638992,934.257568,
376.615906,186.176758,1030.559937,
378.080597,188.216827,1123.209839,
379.760834,187.764633,1217.353638,
379.594208,186.373688,1314.551025,
378.440063,185.822311,1408.744507,
376.30423,279.625336,1500.27356,
374.405212,279.23114,94.581375,
374.97699,276.749603,188.024567,
373.651764,277.582031,282.738586,
374.407379,279.764252,382.476532,
373.85495,278.594025,475.238556,
374.113434,278.808289,566.263245,
374.976624,280.705872,657.520264,
374.655334,281.535248,749.340149,
372.524475,281.6604,840.762085,
372.335266,282.648193,934.287109,
373.565125,282.033295,1030.32605,
376.706848,278.851776,1122.424561,
379.740814,277.960663,1216.559692,
379.328735,278.132874,1314.579834,
379.241699,279.113525,1409.006958,
375.511566,371.90686,1501.349365,
373.675934,373.565277,94.806938,
373.04953,375.321228,187.353439,
372.568695,375.324463,283.762207,
373.451965,374.427795,381.768188,
373.772064,374.329865,474.989746,
373.36264,374.496887,567.250671,
372.66983,373.982056,658.394409,
372.705841,375.767395,749.939697,
372.422974,376.028717,841.499329,
372.14801,376.593903,935.028015,
373.027008,375.065613,1027.147583,
375.104095,373.15802,1120.49646,
377.55484,371.994415,1216.014648,
377.889252,370.631012,1314.612793,
377.753754,370.746338,1409.996216,
374.952484,463.860504,1.021645,
373.938904,465.151001,96.557899,
372.865173,466.575256,189.607605,
373.743073,469.526154,283.875519,
374.536804,469.075073,380.901031,
373.044342,468.560394,475.033234,
372.80304,466.751617,565.33252,
372.7948,466.938141,659.802246,
371.626709,468.049835,751.359985,
371.612061,469.02832,841.537292,
370.644989,468.484314,934.425842,
370.83905,466.224579,1025.014771,
373.489563,464.733917,1119.505249,
376.78952,464.506561,1214.648315,
376.259674,464.358337,1313.816895,
374.905029,463.690948,1410.276489,
373.078552,558.651978,2.000505,
372.614349,560.669189,97.803848,
373.066193,562.727478,191.734131,
374.646545,563.55603,285.337738,
375.508514,564.698608,380.534576,
374.979523,563.356018,473.458069,
375.218292,562.561035,565.179871,
375.327728,562.610596,660.040283,
373.729797,561.902405,751.415527,
372.475098,561.641418,842.026306,
371.944824,558.817261,931.191772,
371.658417,556.181091,1023.394287,
373.730347,557.556458,1120.354492,
376.031219,559.643433,1215.974487,
375.262177,560.352478,1313.692749,
374.153351,559.116211,1408.568359,
371.65213,655.682312,3.166258,
372.509644,656.528198,100.711601,
374.514282,659.738831,193.388443,
374.483826,661.883301,286.492554,
374.17395,662.142151,380.244537,
375.41687,660.635376,471.577332,
376.194305,659.3396,564.570984,
376.936707,657.999146,659.393677,
374.877502,658.029602,751.131287,
372.829346,655.606445,838.79834,
372.948608,652.218018,928.298767,
372.971863,651.497498,1023.457703,
374.939423,650.944824,1121.835693,
376.703613,651.146973,1216.924561,
374.99762,651.73645,1313.339111,
372.855133,653.470032,1409.397949,
371.747559,751.462769,3.038978,
371.494598,751.639587,102.17524,
370.860901,754.400085,197.302429,
370.478546,756.473755,287.438324,
370.283203,757.064209,379.848602,
372.990112,756.868347,470.710693,
374.796753,755.806763,563.003174,
375.675354,753.750977,658.021179,
374.432068,751.79248,750.127808,
372.514648,750.648254,836.501465,
372.255585,749.976624,926.686279,
372.888428,748.828003,1022.677063,
375.120209,747.959778,1119.924805,
376.070618,746.302429,1217.734619,
374.491699,749.609619,1316.152588,
372.357483,751.863403,1411.389648,
371.330444,849.48114,3.892169,
369.544403,849.982849,102.778351,
368.717346,849.223633,198.859512,
367.874023,851.26886,289.09726,
367.288818,851.554993,379.459747,
370.81543,850.006348,469.714691,
374.939606,849.119629,561.615662,
375.208832,848.185913,656.004944,
373.95285,845.513916,747.775452,
373.808746,843.746277,836.389832,
373.40863,843.324158,926.02179,
373.739105,843.585022,1022.940002,
375.666565,844.619385,1119.464722,
376.566681,846.128662,1218.28186,
374.233032,846.594055,1318.875977,
371.529327,847.220337,1411.562622,
371.386475,943.991211,5.332711,
370.242584,943.908691,101.385422,
368.731323,943.790894,199.496109,
368.655243,944.171875,290.548004,
368.870575,945.616821,379.071838,
373.335236,946.460571,469.176544,
376.83429,946.896118,561.703369,
376.246063,945.262024,653.660889,
376.517456,942.378418,744.895569,
377.261078,938.979248,834.043274,
376.256958,937.387146,926.148132,
376.170898,938.446716,1023.773682,
376.915039,940.391907,1122.338013,
377.130219,944.105896,1220.281982,
375.566162,943.624756,1317.11499,
372.670929,942.957153,1413.764282,
371.773895,1037.683838,5.948884,
370.696747,1039.171021,102.187416,
368.996979,1038.171265,198.577209,
368.93808,1038.470703,291.744019,
370.853394,1039.456055,380.73111,
373.33725,1040.760864,470.318298,
376.365814,1040.06189,560.25354,
377.824799,1038.772217,652.024353,
378.558746,1038.637939,742.567078,
379.557495,1036.678955,831.198547,
378.059875,1035.633789,926.449951,
377.055206,1034.827026,1024.113281,
375.561676,1034.937988,1124.806641,
377.000061,1036.655151,1222.19104,
376.959595,1038.152466,1316.650024,
374.324158,1037.812256,1412.973145,
371.701721,1132.603149,6.846471,
370.733948,1131.747803,101.156464,
369.815979,1130.997559,198.314774,
370.185638,1130.501465,291.98587,
372.677002,1130.14563,381.314362,
374.474518,1130.98877,470.530975,
377.021576,1130.030273,559.083984,
379.69751,1129.59314,652.113831,
380.432159,1129.197144,742.613464,
380.338013,1130.72522,830.479065,
380.292542,1130.113281,924.9505,
377.903748,1129.680298,1023.329529,
376.122528,1130.29895,1125.596558,
377.257477,1131.154053,1223.911011,
375.710449,1131.826538,1317.394165,
372.807861,1132.296265,1413.115723,
372.95343,1224.736328,6.437241,
372.060669,1224.94751,100.79216,
370.043854,1223.851807,197.122345,
371.05835,1220.67749,289.63858,
372.598236,1218.710571,382.137848,
374.121521,1219.913208,470.738617,
377.986816,1219.379272,557.760498,
381.606873,1218.140625,651.005005,
382.952148,1217.861694,743.308044,
382.66449,1220.505737,833.550598,
383.159119,1224.571167,925.69342,
381.696014,1226.294189,1024.715088,
380.028687,1227.048828,1125.947266,
378.949554,1225.887695,1223.306641,
376.627747,1224.59375,1317.559814,
373.698822,1224.698364,1412.987549,
373.100189,1316.377808,7.200566,
371.250275,1315.688599,99.718781,
370.199249,1313.097534,194.298904,
371.664154,1311.192139,286.898041,
373.945343,1310.228638,381.154114,
374.676117,1308.369385,471.336731,
378.372955,1309.664429,557.852173,
381.822052,1310.784668,650.958496,
382.984558,1311.248169,744.168396,
384.583221,1312.424072,836.677612,
384.177917,1315.267822,929.35553,
383.197266,1317.76062,1025.045776,
383.596619,1316.773438,1125.463989,
382.685425,1315.08252,1220.94873,
379.140411,1312.546753,1316.613037,
376.012238,1314.018799,1415.016479,
373.485657,1405.238159,6.899998,
372.610931,1403.632324,98.191238,
372.694733,1403.577026,192.666824,
373.287811,1403.334473,287.293121,
374.22049,1402.598755,379.070587,
374.475067,1400.165039,469.694275,
376.979309,1400.946899,560.640869,
379.004333,1402.757202,651.329956,
379.532593,1403.376465,745.223877,
380.802368,1405.96814,838.67981,
382.741455,1408.460205,932.375427,
383.488159,1410.806641,1026.626953,
383.012848,1410.535645,1122.808472,
381.575745,1407.456543,1218.873291,
378.949188,1407.980469,1316.266113,
375.079559,1406.946289,1416.070068,
469.137512,1499.734741,3.029669,
468.3237,1498.627563,97.490387,
466.590851,1498.182495,192.157166,
467.316223,1495.934937,285.719574,
468.362396,1495.369263,379.178009,
468.808136,1496.164429,470.961517,
470.985352,1495.953613,563.489258,
472.218018,1496.404053,653.303223,
472.747375,1497.237915,746.566833,
472.878418,1496.8927,842.125488,
472.875183,1498.059937,935.832886,
473.064056,1499.26355,1028.170532,
473.672882,1500.207642,1121.542969,
474.065857,0.34389,1218.244873,
472.941254,1.29554,1314.035645,
471.360901,1.075171,1410.876587,
470.332642,92.378403,1.820594,
470.579315,92.168594,96.71489,
469.351257,90.632286,189.930008,
469.709137,88.202667,283.641724,
471.322418,85.79705,379.00882,
469.62085,87.053032,472.641968,
470.501068,89.621376,564.744324,
471.112091,91.923882,654.789429,
472.273895,92.774742,746.844727,
470.02597,92.757919,841.850525,
468.538177,91.873222,935.643921,
469.251007,91.38343,1028.261841,
470.272461,92.87571,1123.201538,
472.572815,94.11969,1220.043579,
472.748291,94.957855,1314.623901,
470.925507,93.605919,1408.958862,
470.901917,183.365311,0.50035,
472.688812,181.657501,96.572929,
471.966675,181.986343,188.7836,
473.008728,180.704605,281.032379,
472.989746,181.681839,379.135712,
470.175446,182.182571,474.209412,
469.506287,182.505676,566.822327,
469.993744,184.021423,656.679504,
470.237396,184.988983,746.40741,
467.548737,183.139221,840.649292,
466.808502,182.023224,935.120056,
468.101166,184.501343,1031.139282,
469.351807,188.251907,1125.314697,
471.953461,188.313873,1219.802246,
473.101837,187.044098,1313.740234,
470.523651,186.022797,1406.796387,
469.823853,278.22345,1498.68689,
471.387207,276.119843,95.628624,
471.845337,274.67749,188.17424,
473.56189,276.471069,283.271179,
472.751678,278.994293,380.989807,
469.658447,279.514343,473.323456,
467.696442,278.322449,566.58905,
467.567383,278.084717,657.858276,
466.718842,279.796814,747.325195,
465.080841,281.119415,839.000183,
465.60553,280.892944,935.749878,
467.541229,280.499451,1032.928223,
469.988922,278.661133,1125.844971,
472.215881,277.15741,1218.186523,
472.836884,276.728851,1314.152344,
470.05069,279.208588,1406.703247,
469.350006,371.914215,1498.978882,
468.958862,372.897736,94.425461,
470.927673,373.874634,189.004135,
473.053345,374.827362,284.352234,
472.297882,374.108765,381.563385,
470.534912,373.711029,473.221954,
467.201996,373.591766,565.678223,
466.829651,373.593933,658.488953,
466.420441,374.364777,749.087219,
465.389801,375.631683,840.640747,
464.710449,376.611786,935.189331,
466.489685,374.256104,1029.9552,
469.933044,371.286957,1123.258179,
471.02417,370.254395,1217.209839,
471.795898,369.509338,1314.769165,
470.185852,369.017914,1408.578247,
468.476227,462.592682,0.463831,
468.71756,465.779358,95.860268,
470.07251,466.963196,190.604553,
471.095428,469.073059,285.232849,
470.847107,468.994507,379.85553,
469.980682,468.080811,473.181854,
468.82373,468.824249,566.072815,
468.756592,469.11908,658.845947,
466.985565,469.651306,749.664062,
465.076019,469.554291,840.756714,
464.593018,467.845032,934.104492,
466.083496,465.11377,1026.883423,
468.078125,463.337585,1122.378784,
469.577698,463.771698,1217.150269,
471.242035,462.9935,1312.671387,
469.650024,461.890594,1408.988525,
467.896393,557.893677,1.810032,
469.346985,559.875793,98.747978,
470.434296,563.1922,192.096466,
469.673676,563.624878,286.135956,
469.453461,563.768127,379.920197,
469.36792,564.528564,473.425873,
470.174561,564.02179,566.337219,
470.148071,564.347107,658.922913,
468.510254,563.273315,749.50885,
466.370636,562.884705,840.152954,
465.396271,561.404602,931.091858,
466.654755,558.713257,1024.483643,
467.042877,558.362366,1122.227417,
468.148102,558.556274,1217.425293,
468.994141,559.197144,1312.84375,
468.259247,558.6427,1407.584717,
468.205902,654.562622,2.211028,
467.183929,655.357422,101.662712,
467.881531,657.791321,194.714935,
467.71701,659.103516,285.345428,
466.944397,658.820496,380.295776,
467.92807,658.723816,473.119385,
469.830688,658.523499,566.072571,
470.380066,658.232971,658.897095,
468.891357,658.056274,747.930054,
467.811371,655.979675,839.15741,
468.771088,653.941223,928.935425,
469.106537,652.764221,1023.791931,
468.594208,652.950195,1122.733643,
468.983398,652.695679,1217.533325,
470.497162,653.098083,1312.937134,
469.812592,653.916138,1407.386353,
466.721161,751.313171,2.162157,
466.332703,750.291626,101.754547,
465.26593,750.489258,196.401443,
464.71582,752.631409,286.951935,
464.669983,754.261902,380.436462,
465.94101,754.385925,473.506592,
468.28183,754.706177,565.486328,
470.679565,752.990723,658.272339,
469.599548,752.139099,747.504028,
469.07074,751.617065,836.747131,
470.584869,750.070618,927.479614,
471.045319,749.775696,1023.358521,
471.094543,748.471741,1121.551392,
471.831177,747.747131,1217.771484,
472.247772,749.261414,1314.809814,
469.735046,750.666138,1408.531128,
466.3302,849.042847,2.91116,
466.313171,849.649048,100.966171,
464.775787,850.09314,198.150269,
464.219055,851.537781,288.553772,
464.936707,851.342468,380.287903,
466.561829,851.174011,473.800018,
468.587036,851.133606,564.737671,
471.043152,848.984985,655.695984,
471.767456,847.673523,747.471436,
472.052277,847.317322,836.120911,
472.528259,846.101929,926.709839,
473.77655,846.024109,1023.607361,
473.200653,847.113647,1120.924194,
474.011078,847.636719,1218.422729,
471.946838,847.431152,1314.628906,
468.13559,846.731384,1409.74585,
466.594757,944.863525,4.740884,
467.48877,945.44751,100.83316,
466.7276,944.406738,198.249603,
464.457153,944.841003,289.609589,
465.124146,947.643311,381.123718,
467.225647,948.677002,473.750214,
470.041748,947.207947,563.380005,
472.234497,946.095154,653.956299,
473.372162,944.067322,746.276855,
475.176422,942.369873,834.548279,
475.634735,940.875061,925.486877,
475.937805,940.736328,1024.412964,
475.767181,940.900146,1122.136108,
475.309448,943.794617,1219.894653,
473.52594,945.346863,1314.4375,
469.141632,945.530212,1409.888794,
468.505951,1038.286987,3.541476,
467.299408,1037.809814,101.054962,
466.606598,1037.959473,197.440094,
464.787781,1038.685547,292.104706,
465.335938,1040.700562,383.446106,
467.821381,1040.290527,472.481201,
469.259949,1039.148193,562.494751,
471.434479,1039.028442,652.842773,
472.973663,1038.606567,744.4375,
476.491882,1036.497314,832.921387,
477.640991,1036.018555,925.561707,
476.765564,1034.765991,1022.724426,
476.166565,1034.481445,1124.360107,
475.707397,1037.231812,1222.777222,
474.068329,1037.440674,1314.530029,
471.125885,1037.739624,1409.99646,
468.165833,1132.736328,5.327699,
466.755005,1133.257812,100.16095,
466.614655,1131.621582,197.444397,
464.248047,1131.470337,292.874115,
465.321442,1131.41394,383.622223,
466.980225,1130.793579,471.255096,
468.923615,1130.182129,562.245422,
471.222168,1131.042114,654.006714,
473.151947,1131.401489,743.452881,
475.180573,1131.174561,831.481506,
475.864594,1130.945801,924.958923,
477.476105,1131.52832,1022.365234,
475.925995,1131.593506,1124.471191,
473.376282,1129.802246,1223.302002,
472.458099,1130.146362,1314.310181,
470.684937,1130.331299,1411.439331,
467.625031,1224.934814,5.664249,
465.469116,1223.644287,98.899422,
464.808929,1222.404663,196.083328,
464.696472,1220.944336,292.266205,
467.18103,1219.14209,382.896149,
467.292053,1219.371216,471.507874,
469.454193,1220.632812,562.461487,
472.298737,1219.860718,653.77655,
474.528564,1219.844727,744.168274,
475.708496,1222.768921,833.704773,
476.036774,1226.01709,926.155334,
477.300293,1227.395752,1023.744385,
475.17627,1229.018433,1123.796997,
472.338348,1227.912964,1221.313354,
470.835663,1225.760498,1314.597656,
469.573792,1226.364502,1411.683838,
467.717224,1316.463501,4.513712,
465.066498,1316.00769,97.568443,
464.446564,1314.070923,194.602158,
465.565613,1312.370728,289.940247,
466.986633,1310.025269,381.284637,
467.349152,1309.099854,472.811676,
471.154327,1309.846802,563.041504,
474.449829,1310.443481,653.146729,
475.822174,1310.196045,745.479126,
476.62326,1312.550293,837.125183,
476.69165,1315.167725,928.35968,
476.321442,1317.821655,1025.427246,
475.248962,1317.871704,1124.428589,
473.205841,1316.175781,1218.808716,
472.925873,1315.248291,1314.124756,
470.504456,1315.353882,1412.042236,
468.469086,1406.101562,5.52032,
466.455139,1405.813721,96.649734,
465.488098,1406.069702,193.187927,
466.23764,1403.999023,287.938843,
466.45871,1402.356934,379.287537,
468.087585,1400.660034,471.622284,
471.426239,1400.194458,564.092529,
474.165558,1400.239136,652.79071,
475.274567,1400.34668,746.320374,
476.58493,1402.172363,840.402588,
476.338074,1406.571045,932.198303,
476.287964,1409.872925,1027.080444,
475.76239,1409.021118,1121.47229,
474.405273,1407.20813,1218.063965,
474.049713,1407.259888,1313.7323,
471.396729,1406.622681,1412.352905,
565.272217,1500.150757,2.098069,
564.028625,1501.296265,96.056473,
563.461487,1500.150024,191.396164,
563.009094,1497.992188,286.525513,
561.878601,1497.854248,378.645782,
561.768188,1497.075806,472.460938,
564.186096,1495.80896,566.060974,
567.325317,1495.343384,654.873352,
568.470032,1494.591553,747.315918,
567.915588,1492.555908,841.109009,
566.157959,1493.347412,934.874146,
565.766663,1495.371094,1028.592529,
566.178406,1497.541504,1122.295044,
566.646362,1500.778809,1217.745361,
566.062622,0.695657,1313.205688,
565.687317,1501.351929,1409.445679,
563.774048,91.862122,2.59645,
564.534119,92.601463,96.843605,
565.271484,93.230873,189.7621,
566.165527,91.663055,285.103241,
565.233337,89.648224,378.067902,
565.286194,89.822769,472.542938,
565.80481,90.484413,565.733521,
566.006531,90.575356,654.574402,
563.958435,90.590569,745.789795,
562.484924,88.921959,839.169556,
562.026794,87.916245,936.150513,
563.95697,89.544044,1030.162231,
565.670166,91.638535,1124.518066,
565.375,92.939087,1220.8927,
564.583557,93.878021,1313.07605,
563.723938,92.315216,1407.738281,
562.054382,183.336868,2.839912,
563.715698,183.031281,97.389061,
565.750366,182.804993,189.790573,
567.818359,182.553665,283.076752,
568.453491,182.73143,377.684601,
567.650452,182.51445,472.692261,
566.588867,181.107391,565.733887,
564.097534,182.00766,655.704895,
562.254883,182.833466,745.320374,
561.342468,182.616684,838.157959,
560.827637,183.094116,936.381348,
563.130981,184.413452,1033.459717,
564.811218,187.520279,1126.191162,
563.478821,187.439911,1220.372803,
561.358582,185.642578,1311.978027,
561.05603,184.237289,1405.952148,
562.710327,277.973022,1.096653,
566.18988,275.966248,96.495773,
567.814453,275.897156,189.747055,
569.292542,276.788452,284.453766,
568.671021,278.18515,378.54068,
566.918091,278.25354,470.738831,
564.985291,276.291168,564.643555,
562.628662,276.463013,657.33844,
561.92749,278.445435,746.402649,
562.460571,280.934113,839.514709,
563.239502,281.106171,936.434387,
562.819519,279.939301,1033.883667,
563.011414,278.67868,1127.212036,
562.039734,277.085449,1218.432373,
559.873657,276.553772,1311.628906,
559.049438,278.784485,1406.179443,
562.488159,371.608459,1501.60144,
566.903625,371.745605,96.158325,
568.089417,372.704559,190.602936,
567.408264,372.55188,284.204926,
566.695923,372.672729,380.188171,
565.104492,374.290649,470.794861,
564.447144,374.822723,563.853149,
562.091614,374.641693,657.874573,
561.814697,375.359192,748.912476,
562.330811,376.180511,840.277161,
562.322021,375.333801,935.187378,
562.864624,374.178253,1032.305298,
562.450745,371.089661,1123.999878,
562.401489,369.338196,1217.668091,
561.243103,370.1203,1313.254761,
559.964233,370.61261,1407.536743,
563.989197,462.711395,1.338504,
565.891785,465.286713,97.524048,
566.457458,466.091736,191.13031,
565.049744,466.972504,284.425476,
564.883179,466.99826,380.27356,
564.501709,467.02475,472.054047,
563.565674,468.928436,565.107361,
563.063904,470.746857,658.270752,
562.722168,470.234558,748.455994,
563.206543,469.214874,839.794373,
561.944641,468.259827,933.981812,
562.732178,464.750549,1029.294067,
563.41925,462.477386,1122.412476,
562.700623,462.711182,1217.684326,
562.068726,462.095917,1312.98938,
562.788574,462.472931,1407.986084,
565.269714,558.625854,2.106125,
564.183777,559.016174,99.6717,
563.997253,561.164001,191.84082,
563.675049,562.025574,285.227448,
563.524658,562.384827,380.142883,
562.959167,563.184692,473.443207,
563.066528,564.757507,566.835938,
563.469177,564.366211,658.534424,
563.335449,564.715149,747.972351,
562.647888,564.451599,839.132996,
563.011963,563.14209,931.359253,
562.715698,559.748474,1025.242188,
563.694519,557.847168,1122.233887,
563.036133,558.453308,1217.771484,
563.369812,559.071289,1313.414062,
564.57959,558.871643,1407.785278,
564.795166,653.918518,0.93894,
563.601135,653.572815,100.788582,
562.081604,655.327209,194.328094,
562.433716,656.970886,285.552917,
562.966125,656.986267,380.123016,
562.718018,657.326965,474.740204,
563.703674,657.515991,566.824829,
563.435913,658.321777,658.766968,
565.264526,658.732605,748.03302,
564.627563,657.425415,838.122681,
564.192932,656.455872,929.906738,
564.560791,655.436401,1023.129089,
563.61145,655.089783,1122.128906,
563.598267,654.914001,1218.778931,
564.200134,655.969849,1313.403687,
564.631836,655.394836,1407.150757,
564.208679,749.987854,1.251502,
563.696167,751.088989,100.969208,
